longitude,latitude,annotation
-122.009608,45.643246,outdoor
-122.009565,45.643267,outdoor
-122.009523,45.643286,outdoor
-122.009505,45.643311,outdoor
-122.009449,45.643322,outdoor
-122.009429,45.643359,outdoor
-122.009415,45.643385,outdoor
-122.009411,45.643419,outdoor
-122.009401,45.643446,outdoor
-122.009378,45.643468,outdoor
-122.009348,45.643487,outdoor
-122.00931,45.643475,outdoor
-122.009262,45.643437,outdoor
-122.009235,45.643417,outdoor
-122.009193,45.643422,outdoor
-122.009239,45.643426,outdoor
-122.009283,45.643443,outdoor
-122.009327,45.643448,outdoor
-122.009374,45.643442,outdoor
-122.009407,45.643419,outdoor
-122.009449,45.643411,outdoor
-122.009501,45.643412,outdoor
-122.009552,45.643425,outdoor
-122.009595,45.64342,outdoor
-122.009631,45.643403,outdoor
-122.009674,45.643387,outdoor
-122.009722,45.643381,outdoor
-122.009758,45.643368,outdoor
-122.009793,45.643355,outdoor
-122.009838,45.643342,outdoor
-122.009879,45.643329,outdoor
-122.009914,45.643312,outdoor
-122.00995,45.643299,outdoor
-122.009984,45.643276,outdoor
-122.009994,45.643246,outdoor
-122.010011,45.643218,outdoor
-122.010061,45.643201,outdoor
-122.010107,45.643199,outdoor
-122.01014,45.643181,outdoor
-122.010183,45.643188,outdoor
-122.010231,45.643207,outdoor
-122.010288,45.643198,outdoor
-122.010323,45.643186,outdoor
-122.010369,45.643185,outdoor
-122.010406,45.643196,outdoor
-122.010453,45.643209,outdoor
-122.010505,45.643222,outdoor
-122.010551,45.643237,outdoor
-122.010596,45.643248,outdoor
-122.010635,45.64326,outdoor
-122.01066,45.643292,outdoor
-122.010681,45.643315,outdoor
-122.010701,45.643339,outdoor
-122.010715,45.643365,outdoor
-122.010745,45.643393,outdoor
-122.010784,45.643418,outdoor
-122.010826,45.643401,outdoor
-122.010861,45.643389,outdoor
-122.010911,45.643395,outdoor
-122.010949,45.643391,outdoor
-122.010982,45.64341,outdoor
-122.011013,45.643427,outdoor
-122.011041,45.643459,outdoor
-122.011062,45.643488,outdoor
-122.011104,45.643469,outdoor
-122.011142,45.643461,outdoor
-122.011163,45.643435,outdoor
-122.011196,45.643414,outdoor
-122.011239,45.643405,outdoor
-122.011293,45.643417,outdoor
-122.011343,45.643429,outdoor
-122.011385,45.64343,outdoor
-122.01143,45.643441,outdoor
-122.011475,45.643461,outdoor
-122.011516,45.643474,outdoor
-122.011555,45.643465,outdoor
-122.011596,45.64347,outdoor
-122.011569,45.643492,outdoor
-122.011564,45.643521,outdoor
-122.011593,45.643545,outdoor
-122.01161,45.64352,outdoor
-122.011635,45.643492,outdoor
-122.011659,45.643464,outdoor
-122.011696,45.643434,outdoor
-122.011723,45.643404,outdoor
-122.011746,45.64337,outdoor
-122.011706,45.643377,outdoor
-122.011667,45.643383,outdoor
-122.011617,45.643394,outdoor
-122.011578,45.643405,outdoor
-122.01156,45.643437,outdoor
-122.011523,45.643453,outdoor
-122.011493,45.64348,outdoor
-122.011445,45.643503,outdoor
-122.0114,45.643531,outdoor
-122.011385,45.643557,outdoor
-122.011345,45.643564,outdoor
-122.011305,45.643574,outdoor
-122.011273,45.643557,outdoor
-122.011254,45.643583,outdoor
-122.011239,45.643611,outdoor
-122.011207,45.643626,outdoor
-122.011167,45.643627,outdoor
-122.011134,45.643646,outdoor
-122.011097,45.643663,outdoor
-122.011054,45.643671,outdoor
-122.011017,45.643688,outdoor
-122.01097,45.643704,outdoor
-122.011017,45.643727,outdoor
-122.011053,45.643706,outdoor
-122.011097,45.643708,outdoor
-122.011129,45.64374,outdoor
-122.011154,45.643768,outdoor
-122.011202,45.643805,outdoor
-122.011225,45.643832,outdoor
-122.011262,45.643851,outdoor
-122.011226,45.643867,outdoor
-122.011193,45.643887,outdoor
-122.011164,45.643865,outdoor
-122.011139,45.643836,outdoor
-122.011098,45.643835,outdoor
-122.011055,45.643847,outdoor
-122.011014,45.643863,outdoor
-122.010975,45.643865,outdoor
-122.01096,45.643894,outdoor
-122.010975,45.643926,outdoor
-122.011005,45.643952,outdoor
-122.011024,45.643981,outdoor
-122.010991,45.643995,outdoor
-122.010945,45.644001,outdoor
-122.010908,45.643988,outdoor
-122.01088,45.643962,outdoor
-122.010842,45.643938,outdoor
-122.010792,45.643938,outdoor
-122.010753,45.64392,outdoor
-122.010729,45.643894,outdoor
-122.010676,45.643889,outdoor
-122.010632,45.64391,outdoor
-122.010606,45.64393,outdoor
-122.010595,45.643902,outdoor
-122.010594,45.643865,outdoor
-122.010636,45.643877,outdoor
-122.010676,45.643894,outdoor
-122.010715,45.643891,outdoor
-122.010728,45.643916,outdoor
-122.010708,45.643945,outdoor
-122.010691,45.643971,outdoor
-122.010686,45.644011,outdoor
-122.01068,45.644044,outdoor
-122.010636,45.644054,outdoor
-122.010586,45.644045,outdoor
-122.010548,45.644035,outdoor
-122.010505,45.644012,outdoor
-122.010481,45.643987,outdoor
-122.010413,45.64396,outdoor
-122.010452,45.643944,outdoor
-122.01047,45.643969,outdoor
-122.010505,45.643982,outdoor
-122.01052,45.644009,outdoor
-122.010495,45.644035,outdoor
-122.010435,45.644024,outdoor
-122.010389,45.643998,outdoor
-122.010354,45.643971,outdoor
-122.010322,45.643949,outdoor
-122.010293,45.643929,outdoor
-122.010266,45.643909,outdoor
-122.010305,45.643916,outdoor
-122.010327,45.643939,outdoor
-122.010345,45.643964,outdoor
-122.010295,45.643971,outdoor
-122.010249,45.643959,outdoor
-122.010229,45.643931,outdoor
-122.010267,45.643943,outdoor
-122.010267,45.643976,outdoor
-122.010278,45.644007,outdoor
-122.010312,45.64403,outdoor
-122.01034,45.644059,outdoor
-122.010373,45.644088,outdoor
-122.01041,45.644113,outdoor
-122.010374,45.644126,outdoor
-122.01037,45.644095,outdoor
-122.010319,45.644065,outdoor
-122.010277,45.644063,outdoor
-122.010233,45.644066,outdoor
-122.01024,45.644094,outdoor
-122.01022,45.644062,outdoor
-122.010193,45.644036,outdoor
-122.010168,45.644006,outdoor
-122.010153,45.643981,outdoor
-122.010134,45.64394,outdoor
-122.010124,45.643913,outdoor
-122.010117,45.643943,outdoor
-122.010134,45.643977,outdoor
-122.010148,45.644017,outdoor
-122.010149,45.64405,outdoor
-122.010155,45.644082,outdoor
-122.010173,45.644113,outdoor
-122.010142,45.644146,outdoor
-122.010105,45.64417,outdoor
-122.010079,45.644198,outdoor
-122.010098,45.644174,outdoor
-122.010106,45.644138,outdoor
-122.01007,45.644118,outdoor
-122.010045,45.644084,outdoor
-122.010035,45.644049,outdoor
-122.010018,45.644018,outdoor
-122.009999,45.643985,outdoor
-122.009988,45.643955,outdoor
-122.009979,45.643924,outdoor
-122.009956,45.643899,outdoor
-122.009916,45.64389,outdoor
-122.009912,45.643861,outdoor
-122.009941,45.643884,outdoor
-122.009957,45.643917,outdoor
-122.009963,45.643951,outdoor
-122.009978,45.643986,outdoor
-122.00998,45.644015,outdoor
-122.009993,45.644048,outdoor
-122.010016,45.644078,outdoor
-122.010013,45.644108,outdoor
-122.009986,45.644135,outdoor
-122.009968,45.64416,outdoor
-122.009968,45.644193,outdoor
-122.009949,45.644221,outdoor
-122.009918,45.644243,outdoor
-122.009879,45.644256,outdoor
-122.009841,45.644273,outdoor
-122.009818,45.644303,outdoor
-122.009782,45.644326,outdoor
-122.009744,45.644353,outdoor
-122.009712,45.644374,outdoor
-122.009681,45.644401,outdoor
-122.009668,45.644429,outdoor
-122.009677,45.64446,outdoor
-122.009684,45.644492,outdoor
-122.009643,45.644478,outdoor
-122.009596,45.644473,outdoor
-122.009584,45.644443,outdoor
-122.009543,45.644446,outdoor
-122.009516,45.644468,outdoor
-122.009485,45.64449,outdoor
-122.009474,45.644518,outdoor
-122.009466,45.644555,outdoor
-122.009479,45.644587,outdoor
-122.009467,45.644618,outdoor
-122.009447,45.644651,outdoor
-122.009457,45.644689,outdoor
-122.009477,45.644716,outdoor
-122.009521,45.644717,outdoor
-122.009573,45.644706,outdoor
-122.009617,45.644712,outdoor
-122.009655,45.644724,outdoor
-122.00969,45.644747,outdoor
-122.009705,45.644773,outdoor
-122.009714,45.644802,outdoor
-122.009728,45.644833,outdoor
-122.009734,45.644859,outdoor
-122.009743,45.644893,outdoor
-122.009755,45.644921,outdoor
-122.009742,45.644953,outdoor
-122.009728,45.644983,outdoor
-122.009714,45.645013,outdoor
-122.009712,45.645043,outdoor
-122.009689,45.645066,outdoor
-122.009659,45.64509,outdoor
-122.009637,45.645114,outdoor
-122.009611,45.645144,outdoor
-122.00959,45.645174,outdoor
-122.009561,45.645198,outdoor
-122.009532,45.645221,outdoor
-122.00951,45.645246,outdoor
-122.009501,45.645282,outdoor
-122.0095,45.645311,outdoor
-122.009472,45.645342,outdoor
-122.009449,45.645368,outdoor
-122.009425,45.64539,outdoor
-122.009404,45.645414,outdoor
-122.009369,45.645438,outdoor
-122.009341,45.64546,outdoor
-122.009299,45.645482,outdoor
-122.009259,45.645483,outdoor
-122.009209,45.645481,outdoor
-122.009168,45.645493,outdoor
-122.00914,45.645512,outdoor
-122.009109,45.645538,outdoor
-122.009071,45.645557,outdoor
-122.009029,45.645559,outdoor
-122.008985,45.645552,outdoor
-122.008957,45.64557,outdoor
-122.008945,45.645602,outdoor
-122.008931,45.645636,outdoor
-122.008911,45.645663,outdoor
-122.008879,45.645688,outdoor
-122.008847,45.645714,outdoor
-122.008812,45.645739,outdoor
-122.008786,45.64577,outdoor
-122.008757,45.645797,outdoor
-122.008727,45.645824,outdoor
-122.008693,45.645848,outdoor
-122.008654,45.645863,outdoor
-122.008656,45.64589,outdoor
-122.008671,45.645922,outdoor
-122.008664,45.645956,outdoor
-122.008655,45.645989,outdoor
-122.008635,45.646012,outdoor
-122.008616,45.646036,outdoor
-122.008596,45.646061,outdoor
-122.008564,45.646076,outdoor
-122.008561,45.646111,outdoor
-122.008549,45.646138,outdoor
-122.008552,45.646167,outdoor
-122.008553,45.646195,outdoor
-122.008564,45.646223,outdoor
-122.008543,45.646247,outdoor
-122.008498,45.646266,outdoor
-122.008473,45.646288,outdoor
-122.008503,45.646265,outdoor
-122.008514,45.646294,outdoor
-122.008507,45.646321,outdoor
-122.008503,45.646356,outdoor
-122.008482,45.646389,outdoor
-122.00846,45.646423,outdoor
-122.008452,45.646451,outdoor
-122.008437,45.646477,outdoor
-122.00841,45.646505,outdoor
-122.008373,45.64653,outdoor
-122.008336,45.646544,outdoor
-122.008301,45.646557,outdoor
-122.008246,45.646567,outdoor
-122.008206,45.646573,outdoor
-122.008172,45.646587,outdoor
-122.008121,45.646597,outdoor
-122.008086,45.646584,outdoor
-122.008122,45.646599,outdoor
-122.008132,45.646571,outdoor
-122.008146,45.646537,outdoor
-122.008177,45.646517,outdoor
-122.008211,45.646491,outdoor
-122.00822,45.64646,outdoor
-122.008218,45.646432,outdoor
-122.008188,45.646416,outdoor
-122.008181,45.646384,outdoor
-122.008196,45.646358,outdoor
-122.00821,45.646327,outdoor
-122.008182,45.646303,outdoor
-122.008164,45.646274,outdoor
-122.008169,45.646303,outdoor
-122.008169,45.646341,outdoor
-122.008193,45.646362,outdoor
-122.008233,45.646379,outdoor
-122.008249,45.646405,outdoor
-122.00825,45.646436,outdoor
-122.008242,45.646468,outdoor
-122.008225,45.646494,outdoor
-122.008187,45.646516,outdoor
-122.008156,45.646535,outdoor
-122.008143,45.646563,outdoor
-122.008134,45.646591,outdoor
-122.008094,45.646621,outdoor
-122.008059,45.646655,outdoor
-122.008026,45.646683,outdoor
-122.007994,45.6467,outdoor
-122.007963,45.646727,outdoor
-122.007936,45.646749,outdoor
-122.007902,45.646767,outdoor
-122.007869,45.646792,outdoor
-122.007849,45.646816,outdoor
-122.007836,45.646845,outdoor
-122.007817,45.646879,outdoor
-122.007804,45.646917,outdoor
-122.007789,45.646944,outdoor
-122.007771,45.64697,outdoor
-122.007752,45.647014,outdoor
-122.007747,45.647043,outdoor
-122.007742,45.647074,outdoor
-122.007734,45.647104,outdoor
-122.007735,45.647138,outdoor
-122.007733,45.647169,outdoor
-122.007741,45.647196,outdoor
-122.007723,45.647223,outdoor
-122.007747,45.647246,outdoor
-122.007759,45.647275,outdoor
-122.00777,45.647303,outdoor
-122.007783,45.64733,outdoor
-122.007811,45.647363,outdoor
-122.007838,45.64739,outdoor
-122.007844,45.647422,outdoor
-122.007833,45.647453,outdoor
-122.007837,45.64748,outdoor
-122.007835,45.647507,outdoor
-122.007865,45.647528,outdoor
-122.007872,45.647557,outdoor
-122.007866,45.647594,outdoor
-122.007879,45.647624,outdoor
-122.007892,45.647653,outdoor
-122.007912,45.647678,outdoor
-122.0079,45.647706,outdoor
-122.007936,45.647729,outdoor
-122.007944,45.647759,outdoor
-122.00796,45.647789,outdoor
-122.00797,45.647825,outdoor
-122.007992,45.647853,outdoor
-122.008011,45.647877,outdoor
-122.007995,45.647905,outdoor
-122.00796,45.647925,outdoor
-122.00792,45.647916,outdoor
-122.00786,45.647903,outdoor
-122.007824,45.647891,outdoor
-122.007799,45.647865,outdoor
-122.007767,45.647844,outdoor
-122.007718,45.647815,outdoor
-122.007674,45.647807,outdoor
-122.007651,45.647778,outdoor
-122.007622,45.647758,outdoor
-122.007657,45.647772,outdoor
-122.007701,45.647797,outdoor
-122.007737,45.647809,outdoor
-122.007742,45.647837,outdoor
-122.007753,45.647867,outdoor
-122.007787,45.647884,outdoor
-122.007824,45.647908,outdoor
-122.007844,45.647933,outdoor
-122.007874,45.647951,outdoor
-122.007875,45.647979,outdoor
-122.007835,45.64798,outdoor
-122.007797,45.647947,outdoor
-122.007748,45.647939,outdoor
-122.007706,45.647949,outdoor
-122.007666,45.647955,outdoor
-122.007697,45.647974,outdoor
-122.007732,45.647994,outdoor
-122.007759,45.648015,outdoor
-122.007779,45.648047,outdoor
-122.00778,45.648076,outdoor
-122.007735,45.648076,outdoor
-122.007698,45.648057,outdoor
-122.007718,45.648086,outdoor
-122.007748,45.648103,outdoor
-122.007788,45.648111,outdoor
-122.007813,45.648133,outdoor
-122.007774,45.648135,outdoor
-122.007733,45.648133,outdoor
-122.007688,45.648122,outdoor
-122.007713,45.648151,outdoor
-122.007753,45.648171,outdoor
-122.007755,45.648138,outdoor
-122.007796,45.648124,outdoor
-122.007761,45.648158,outdoor
-122.007715,45.648159,outdoor
-122.007673,45.648153,outdoor
-122.007694,45.648181,outdoor
-122.007725,45.6482,outdoor
-122.007755,45.64822,outdoor
-122.007727,45.648199,outdoor
-122.007672,45.648212,outdoor
-122.007657,45.648185,outdoor
-122.007694,45.648198,outdoor
-122.007726,45.648214,outdoor
-122.007756,45.648236,outdoor
-122.007807,45.648246,outdoor
-122.007849,45.648253,outdoor
-122.007798,45.648262,outdoor
-122.007756,45.648259,outdoor
-122.007702,45.648261,outdoor
-122.007647,45.648254,outdoor
-122.007652,45.648283,outdoor
-122.007692,45.648296,outdoor
-122.007735,45.64831,outdoor
-122.007764,45.648333,outdoor
-122.007777,45.648366,outdoor
-122.007787,45.648394,outdoor
-122.007797,45.648422,outdoor
-122.007798,45.64845,outdoor
-122.007804,45.648481,outdoor
-122.007798,45.648511,outdoor
-122.007755,45.648504,outdoor
-122.007717,45.648484,outdoor
-122.007684,45.648465,outdoor
-122.007655,45.648446,outdoor
-122.007609,45.648417,outdoor
-122.007616,45.648453,outdoor
-122.007632,45.648481,outdoor
-122.007643,45.648509,outdoor
-122.007659,45.648545,outdoor
-122.007674,45.648572,outdoor
-122.007691,45.648602,outdoor
-122.007704,45.648628,outdoor
-122.007733,45.648662,outdoor
-122.007764,45.648686,outdoor
-122.00778,45.64871,outdoor
-122.007801,45.648739,outdoor
-122.007819,45.648768,outdoor
-122.007851,45.648785,outdoor
-122.007879,45.648805,outdoor
-122.007878,45.648843,outdoor
-122.007869,45.64888,outdoor
-122.007869,45.648912,outdoor
-122.007872,45.648948,outdoor
-122.007914,45.648938,outdoor
-122.007886,45.648915,outdoor
-122.007878,45.648882,outdoor
-122.00786,45.648852,outdoor
-122.007848,45.648826,outdoor
-122.007815,45.648796,outdoor
-122.007781,45.64878,outdoor
-122.007748,45.648765,outdoor
-122.007699,45.648751,outdoor
-122.007701,45.648721,outdoor
-122.007693,45.648692,outdoor
-122.007661,45.648676,outdoor
-122.00761,45.648663,outdoor
-122.007564,45.648657,outdoor
-122.007526,45.648651,outdoor
-122.007556,45.648686,outdoor
-122.007576,45.648715,outdoor
-122.007579,45.648743,outdoor
-122.007571,45.648773,outdoor
-122.007576,45.64881,outdoor
-122.007587,45.648844,outdoor
-122.007613,45.648866,outdoor
-122.007654,45.648878,outdoor
-122.007691,45.648896,outdoor
-122.007718,45.648918,outdoor
-122.007743,45.648941,outdoor
-122.007759,45.648974,outdoor
-122.007776,45.649001,outdoor
-122.007788,45.649027,outdoor
-122.007777,45.649063,outdoor
-122.00777,45.649093,outdoor
-122.007746,45.649124,outdoor
-122.007745,45.64916,outdoor
-122.007721,45.649181,outdoor
-122.007685,45.649194,outdoor
-122.007652,45.649209,outdoor
-122.007655,45.649236,outdoor
-122.007627,45.649216,outdoor
-122.007578,45.649202,outdoor
-122.007535,45.649194,outdoor
-122.007494,45.649205,outdoor
-122.007444,45.649211,outdoor
-122.007411,45.649192,outdoor
-122.007361,45.649199,outdoor
-122.007358,45.649166,outdoor
-122.00736,45.649135,outdoor
-122.007364,45.649088,outdoor
-122.007355,45.649051,outdoor
-122.007348,45.649023,outdoor
-122.00736,45.648996,outdoor
-122.007405,45.649009,outdoor
-122.007443,45.649025,outdoor
-122.007455,45.649055,outdoor
-122.007456,45.649083,outdoor
-122.007459,45.649117,outdoor
-122.007494,45.649137,outdoor
-122.007477,45.649176,outdoor
-122.007465,45.649206,outdoor
-122.007446,45.64923,outdoor
-122.007417,45.649262,outdoor
-122.007406,45.649291,outdoor
-122.0074,45.649322,outdoor
-122.007371,45.649343,outdoor
-122.007342,45.649367,outdoor
-122.007308,45.649396,outdoor
-122.007283,45.649425,outdoor
-122.007293,45.649463,outdoor
-122.007314,45.649493,outdoor
-122.007298,45.649524,outdoor
-122.007275,45.649548,outdoor
-122.007249,45.649574,outdoor
-122.007225,45.649597,outdoor
-122.007202,45.64963,outdoor
-122.007186,45.649657,outdoor
-122.007179,45.649688,outdoor
-122.007166,45.649714,outdoor
-122.007139,45.649746,outdoor
-122.007111,45.649771,outdoor
-122.007104,45.649806,outdoor
-122.007075,45.649826,outdoor
-122.007038,45.649855,outdoor
-122.007003,45.649871,outdoor
-122.006999,45.649843,outdoor
-122.007001,45.649811,outdoor
-122.00697,45.649795,outdoor
-122.006931,45.649765,outdoor
-122.006909,45.649736,outdoor
-122.006872,45.649712,outdoor
-122.006849,45.649686,outdoor
-122.006855,45.649652,outdoor
-122.00684,45.649625,outdoor
-122.006811,45.649591,outdoor
-122.006785,45.649568,outdoor
-122.006764,45.649539,outdoor
-122.006775,45.649507,outdoor
-122.006745,45.649483,outdoor
-122.006724,45.649453,outdoor
-122.006707,45.649419,outdoor
-122.006755,45.649385,outdoor
-122.006774,45.649359,outdoor
-122.00682,45.649352,outdoor
-122.006862,45.649364,outdoor
-122.006901,45.64935,outdoor
-122.006861,45.649356,outdoor
-122.006835,45.649387,outdoor
-122.006827,45.649414,outdoor
-122.006818,45.649442,outdoor
-122.006848,45.649469,outdoor
-122.006872,45.6495,outdoor
-122.006884,45.64953,outdoor
-122.006828,45.649527,outdoor
-122.006773,45.649525,outdoor
-122.006726,45.64954,outdoor
-122.00668,45.649532,outdoor
-122.006638,45.649522,outdoor
-122.006586,45.649523,outdoor
-122.006553,45.649497,outdoor
-122.006557,45.649462,outdoor
-122.006556,45.649425,outdoor
-122.006525,45.649402,outdoor
-122.006511,45.64937,outdoor
-122.006503,45.649338,outdoor
-122.006465,45.649315,outdoor
-122.006416,45.649295,outdoor
-122.006371,45.649279,outdoor
-122.006329,45.649276,outdoor
-122.006381,45.649281,outdoor
-122.006355,45.649257,outdoor
-122.006308,45.649241,outdoor
-122.006263,45.649228,outdoor
-122.006219,45.64921,outdoor
-122.006243,45.649234,outdoor
-122.006287,45.649254,outdoor
-122.006335,45.649269,outdoor
-122.006394,45.64928,outdoor
-122.006431,45.649291,outdoor
-122.006476,45.649315,outdoor
-122.006506,45.649348,outdoor
-122.006515,45.64938,outdoor
-122.0065,45.649414,outdoor
-122.006485,45.649452,outdoor
-122.00648,45.649481,outdoor
-122.006452,45.649518,outdoor
-122.00643,45.649547,outdoor
-122.006426,45.649575,outdoor
-122.006473,45.649559,outdoor
-122.006482,45.649525,outdoor
-122.006469,45.649557,outdoor
-122.006386,45.649589,outdoor
-122.006366,45.649621,outdoor
-122.006338,45.649647,outdoor
-122.00637,45.649666,outdoor
-122.006377,45.649694,outdoor
-122.006373,45.649725,outdoor
-122.006331,45.649757,outdoor
-122.00631,45.649782,outdoor
-122.006282,45.649809,outdoor
-122.006235,45.649808,outdoor
-122.006197,45.649794,outdoor
-122.006182,45.649766,outdoor
-122.006135,45.649744,outdoor
-122.006142,45.649707,outdoor
-122.006141,45.649669,outdoor
-122.006124,45.649639,outdoor
-122.006077,45.649601,outdoor
-122.006045,45.64957,outdoor
-122.006091,45.649545,outdoor
-122.006127,45.649509,outdoor
-122.006102,45.649484,outdoor
-122.006061,45.649477,outdoor
-122.006069,45.649504,outdoor
-122.006099,45.649526,outdoor
-122.006102,45.649564,outdoor
-122.006127,45.649585,outdoor
-122.00612,45.649626,outdoor
-122.006102,45.64966,outdoor
-122.006083,45.649691,outdoor
-122.006069,45.64972,outdoor
-122.006081,45.649748,outdoor
-122.006068,45.649789,outdoor
-122.006062,45.649818,outdoor
-122.00604,45.649849,outdoor
-122.006018,45.649874,outdoor
-122.005983,45.649884,outdoor
-122.005959,45.649909,outdoor
-122.005942,45.649942,outdoor
-122.00592,45.649969,outdoor
-122.005891,45.64999,outdoor
-122.005867,45.650017,outdoor
-122.005832,45.650001,outdoor
-122.005815,45.649973,outdoor
-122.005811,45.649944,outdoor
-122.005809,45.649912,outdoor
-122.00581,45.649881,outdoor
-122.005766,45.649857,outdoor
-122.005798,45.649878,outdoor
-122.005827,45.649904,outdoor
-122.005809,45.649872,outdoor
-122.005788,45.649846,outdoor
-122.005764,45.649816,outdoor
-122.005757,45.649788,outdoor
-122.005717,45.649811,outdoor
-122.005698,45.649841,outdoor
-122.005713,45.649816,outdoor
-122.00572,45.649782,outdoor
-122.005733,45.649816,outdoor
-122.005715,45.649842,outdoor
-122.005692,45.649863,outdoor
-122.005665,45.649884,outdoor
-122.005648,45.649917,outdoor
-122.005618,45.649946,outdoor
-122.005587,45.649975,outdoor
-122.005561,45.650011,outdoor
-122.005523,45.650039,outdoor
-122.005496,45.65007,outdoor
-122.005482,45.650097,outdoor
-122.005471,45.650127,outdoor
-122.005452,45.650152,outdoor
-122.005431,45.650181,outdoor
-122.005443,45.650211,outdoor
-122.005432,45.650237,outdoor
-122.005392,45.650266,outdoor
-122.005347,45.650297,outdoor
-122.005327,45.650326,outdoor
-122.005346,45.650359,outdoor
-122.005364,45.650384,outdoor
-122.005393,45.650413,outdoor
-122.005403,45.650449,outdoor
-122.005418,45.650482,outdoor
-122.005433,45.650516,outdoor
-122.005431,45.650554,outdoor
-122.005422,45.650582,outdoor
-122.005412,45.65061,outdoor
-122.005395,45.650646,outdoor
-122.005387,45.650674,outdoor
-122.005369,45.650705,outdoor
-122.00535,45.650735,outdoor
-122.00534,45.650762,outdoor
-122.005348,45.650793,outdoor
-122.005338,45.650822,outdoor
-122.005327,45.650854,outdoor
-122.005326,45.650889,outdoor
-122.005338,45.65092,outdoor
-122.005337,45.650952,outdoor
-122.005318,45.650977,outdoor
-122.005327,45.651007,outdoor
-122.005309,45.651034,outdoor
-122.005283,45.65106,outdoor
-122.005258,45.651087,outdoor
-122.005217,45.651102,outdoor
-122.005255,45.651095,outdoor
-122.005263,45.651122,outdoor
-122.005233,45.65109,outdoor
-122.005226,45.651064,outdoor
-122.00523,45.651036,outdoor
-122.005228,45.651006,outdoor
-122.005223,45.650976,outdoor
-122.005209,45.650946,outdoor
-122.005201,45.650911,outdoor
-122.005207,45.65088,outdoor
-122.005179,45.650851,outdoor
-122.005147,45.650829,outdoor
-122.00519,45.650843,outdoor
-122.005189,45.650815,outdoor
-122.005221,45.650799,outdoor
-122.005258,45.650788,outdoor
-122.005239,45.650812,outdoor
-122.005218,45.650837,outdoor
-122.005215,45.650869,outdoor
-122.005213,45.650833,outdoor
-122.00517,45.650842,outdoor
-122.005207,45.650852,outdoor
-122.005222,45.650879,outdoor
-122.005227,45.650908,outdoor
-122.00523,45.650938,outdoor
-122.005237,45.650967,outdoor
-122.00522,45.650996,outdoor
-122.005202,45.651024,outdoor
-122.005214,45.651054,outdoor
-122.005228,45.651085,outdoor
-122.005262,45.651109,outdoor
-122.005275,45.65114,outdoor
-122.005289,45.651166,outdoor
-122.005293,45.651194,outdoor
-122.005285,45.651221,outdoor
-122.005315,45.651246,outdoor
-122.005342,45.651268,outdoor
-122.005362,45.651298,outdoor
-122.005381,45.651323,outdoor
-122.005422,45.651336,outdoor
-122.005441,45.651361,outdoor
-122.005467,45.651391,outdoor
-122.005492,45.651421,outdoor
-122.00552,45.651449,outdoor
-122.005546,45.651473,outdoor
-122.005543,45.651506,outdoor
-122.005547,45.651542,outdoor
-122.005582,45.651565,outdoor
-122.005611,45.651597,outdoor
-122.005633,45.651632,outdoor
-122.005675,45.651649,outdoor
-122.005694,45.651675,outdoor
-122.005699,45.651707,outdoor
-122.005716,45.651737,outdoor
-122.005754,45.651745,outdoor
-122.005799,45.651757,outdoor
-122.005837,45.651766,outdoor
-122.005877,45.65178,outdoor
-122.00591,45.6518,outdoor
-122.00594,45.651832,outdoor
-122.005954,45.651865,outdoor
-122.005965,45.651898,outdoor
-122.005987,45.65193,outdoor
-122.005995,45.651958,outdoor
-122.005984,45.651984,outdoor
-122.00599,45.652011,outdoor
-122.006008,45.65204,outdoor
-122.006027,45.652073,outdoor
-122.006053,45.652101,outdoor
-122.006064,45.652128,outdoor
-122.006078,45.652157,outdoor
-122.006106,45.652185,outdoor
-122.006151,45.652197,outdoor
-122.00619,45.652193,outdoor
-122.006232,45.652195,outdoor
-122.006273,45.652201,outdoor
-122.006316,45.652206,outdoor
-122.006358,45.652214,outdoor
-122.006402,45.652221,outdoor
-122.006446,45.652231,outdoor
-122.006482,45.652249,outdoor
-122.00651,45.652271,outdoor
-122.006542,45.652293,outdoor
-122.00658,45.652308,outdoor
-122.006616,45.652286,outdoor
-122.006659,45.65229,outdoor
-122.006685,45.652321,outdoor
-122.006709,45.65235,outdoor
-122.006753,45.652372,outdoor
-122.006789,45.652395,outdoor
-122.006814,45.652418,outdoor
-122.006847,45.652444,outdoor
-122.006877,45.652472,outdoor
-122.006898,45.652507,outdoor
-122.006921,45.652536,outdoor
-122.006949,45.652564,outdoor
-122.00697,45.652587,outdoor
-122.006997,45.652609,outdoor
-122.007039,45.65261,outdoor
-122.007034,45.652639,outdoor
-122.007046,45.652671,outdoor
-122.007045,45.652642,outdoor
-122.007044,45.652613,outdoor
-122.007078,45.65259,outdoor
-122.007108,45.652611,outdoor
-122.007133,45.652635,outdoor
-122.007171,45.652662,outdoor
-122.007202,45.652683,outdoor
-122.007226,45.652711,outdoor
-122.007255,45.652733,outdoor
-122.007295,45.652754,outdoor
-122.007329,45.652768,outdoor
-122.007373,45.65278,outdoor
-122.007405,45.652799,outdoor
-122.007434,45.652824,outdoor
-122.007465,45.652854,outdoor
-122.007491,45.652874,outdoor
-122.007517,45.652902,outdoor
-122.007548,45.652933,outdoor
-122.007586,45.652948,outdoor
-122.007625,45.652967,outdoor
-122.007667,45.652988,outdoor
-122.007695,45.65301,outdoor
-122.00772,45.653032,outdoor
-122.007742,45.653058,outdoor
-122.007767,45.653085,outdoor
