longitude,latitude,annotation,,,,,,,,,,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-84.27466,46.5934,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274711,46.593409,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274777,46.59342,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274854,46.593433,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274916,46.59344,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27495,46.593472,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27501,46.593495,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275069,46.593511,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27513,46.59352,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275183,46.593528,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275226,46.593529,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275251,46.593526,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275274,46.593529,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275322,46.593544,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275343,46.593546,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27537,46.593552,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275388,46.593557,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275425,46.593573,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27544,46.593578,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275478,46.593587,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275527,46.593595,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27557,46.593602,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275595,46.593609,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275612,46.593617,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275621,46.593637,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275632,46.593644,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275644,46.593651,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2757,46.593661,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275723,46.593664,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275765,46.593671,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275807,46.593685,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275844,46.593695,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275874,46.593713,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275888,46.593724,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275911,46.593759,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275911,46.593793,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275906,46.593803,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275894,46.593813,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275878,46.593819,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275861,46.593816,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275844,46.59381,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275838,46.593809,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275831,46.593809,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275825,46.593808,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275818,46.593807,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275812,46.593807,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275805,46.593806,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275799,46.593805,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275792,46.593805,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275747,46.593787,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275708,46.59378,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275662,46.59377,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275611,46.593763,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27559,46.593758,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275572,46.593749,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275537,46.593729,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275521,46.593723,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275484,46.593708,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275456,46.593699,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275436,46.593694,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275416,46.593687,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275393,46.593683,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275371,46.593677,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275358,46.593671,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27535,46.593664,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275341,46.593648,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275337,46.593638,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275333,46.593628,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275307,46.593602,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275279,46.593565,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275266,46.593548,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275256,46.593543,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275244,46.593539,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275213,46.593565,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275203,46.593573,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275178,46.593573,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275164,46.593571,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27515,46.593569,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275137,46.593534,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275129,46.593521,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275124,46.593499,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275101,46.593477,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275072,46.593457,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275038,46.593439,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.275005,46.593413,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274962,46.593395,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274949,46.593389,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274934,46.593389,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2749,46.593385,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274879,46.593386,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274871,46.593385,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274864,46.593385,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274856,46.593384,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274848,46.593384,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274841,46.593383,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274833,46.593383,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274793,46.593383,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274748,46.593389,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274729,46.59339,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274663,46.593389,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274603,46.593402,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274577,46.593407,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274512,46.593423,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274455,46.593437,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274402,46.593447,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274354,46.593461,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274342,46.593468,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274311,46.593498,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2743,46.593509,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274268,46.593537,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274259,46.593545,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274237,46.593566,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27423,46.593573,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274223,46.593581,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274193,46.593606,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274179,46.593629,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274176,46.593636,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274173,46.593644,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274171,46.593652,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274168,46.59366,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274166,46.593668,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274145,46.593694,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274127,46.593713,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.274121,46.593719,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27412,46.593719,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273957,46.593877,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273941,46.59388,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273914,46.593884,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273863,46.593876,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273844,46.593871,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273802,46.593867,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273757,46.593869,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273716,46.593878,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273676,46.593885,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273628,46.593873,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273605,46.593871,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273553,46.593874,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27351,46.593884,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273501,46.593887,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273461,46.59389,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273416,46.593892,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273393,46.593894,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273374,46.593896,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273333,46.593895,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27331,46.593896,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273265,46.593891,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273241,46.59389,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2732,46.593888,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273181,46.593882,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273169,46.593872,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273167,46.593865,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273165,46.593864,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273165,46.593863,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273165,46.593863,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273165,46.593863,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273209,46.593847,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273241,46.59383,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273288,46.593814,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273301,46.593809,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273326,46.593785,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273335,46.593755,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273347,46.593721,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27335,46.593685,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273338,46.593658,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273335,46.59362,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273332,46.593589,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273327,46.593581,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273311,46.593554,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273306,46.593545,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273274,46.593508,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27326,46.593496,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273231,46.59347,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273198,46.593447,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273176,46.593399,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273158,46.593368,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273135,46.593337,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273121,46.593309,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273101,46.59328,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273077,46.59325,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273036,46.593226,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.273024,46.593219,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272984,46.593207,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27294,46.593198,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272891,46.59315,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272857,46.593121,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272834,46.593071,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272805,46.593044,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27276,46.593016,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272728,46.592993,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272693,46.592955,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272642,46.592941,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272603,46.592903,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272543,46.592876,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272499,46.592863,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272452,46.592851,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27241,46.592842,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272368,46.592835,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272355,46.592833,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27234,46.592832,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27233,46.592811,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272297,46.592793,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272249,46.59277,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272199,46.59276,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272143,46.592742,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272123,46.59273,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272067,46.592717,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272028,46.592702,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271968,46.592708,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271919,46.59271,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271875,46.592704,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271786,46.592711,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271704,46.592706,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271638,46.592704,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271533,46.592716,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271499,46.59273,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271443,46.592763,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2714,46.592787,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271369,46.592814,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271363,46.592824,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271387,46.592839,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271404,46.592843,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271421,46.592846,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271469,46.592853,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271484,46.592855,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27155,46.592867,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271633,46.592876,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271712,46.592881,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271759,46.592888,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27179,46.592889,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271807,46.592898,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271833,46.592926,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271839,46.592935,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271862,46.592965,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271881,46.59299,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271909,46.593029,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271925,46.593046,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271946,46.593082,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271952,46.593096,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271966,46.593125,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271996,46.593177,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272033,46.593241,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272053,46.593286,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272055,46.593314,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272036,46.593341,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.272025,46.59335,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271982,46.593355,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271967,46.593357,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271911,46.593355,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271892,46.593356,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271836,46.593376,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271813,46.593385,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271764,46.593407,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271708,46.593422,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271665,46.593443,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271611,46.59347,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271569,46.593487,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271513,46.593513,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271461,46.593539,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271422,46.593555,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271373,46.593577,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271357,46.593587,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271313,46.593605,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271253,46.59362,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271194,46.593636,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271146,46.593652,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271101,46.593659,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271049,46.593672,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.271025,46.593677,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270976,46.593686,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270938,46.593695,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270847,46.593706,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270813,46.593713,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270806,46.593715,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270726,46.593724,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270661,46.593731,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270608,46.593726,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270583,46.593713,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27058,46.593706,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270578,46.593699,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270575,46.593691,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270573,46.593684,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270595,46.593649,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270626,46.59362,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270649,46.593595,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270675,46.593571,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270702,46.593543,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270734,46.593516,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270752,46.593508,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270779,46.593479,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270796,46.593445,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270807,46.593411,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270807,46.593377,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270807,46.593336,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270787,46.593302,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270785,46.593271,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270785,46.59324,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270764,46.593207,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270735,46.59318,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270715,46.593164,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270696,46.593156,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270658,46.593147,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270641,46.593146,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.2706,46.593145,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270576,46.593142,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270526,46.593135,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270477,46.59312,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270458,46.593114,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.27041,46.593101,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270353,46.593098,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270263,46.593093,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270188,46.593083,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270133,46.593075,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270072,46.593058,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270042,46.593044,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.270004,46.59303,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269943,46.593006,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269906,46.592997,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26984,46.592998,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269788,46.593002,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26974,46.592993,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269726,46.592992,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26967,46.592986,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26964,46.592982,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269589,46.592975,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269529,46.592971,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269482,46.592971,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269435,46.592978,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26937,46.592983,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269314,46.592986,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.26929,46.592989,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269267,46.592996,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269202,46.592994,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269177,46.592993,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269125,46.592986,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269109,46.592982,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269083,46.592974,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269066,46.592966,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.269017,46.592937,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
-84.268992,46.592926,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,
