longitude,latitude,annotation
-84.274042,46.592361,outdoor
-84.274079,46.592402,outdoor
-84.274123,46.592438,outdoor
-84.274158,46.592455,outdoor
-84.274188,46.59248,outdoor
-84.274203,46.592506,outdoor
-84.274204,46.592546,outdoor
-84.274233,46.592574,outdoor
-84.274243,46.592583,outdoor
-84.274268,46.59261,outdoor
-84.27429,46.592647,outdoor
-84.274319,46.592679,outdoor
-84.274349,46.592703,outdoor
-84.274366,46.592708,outdoor
-84.274379,46.592706,outdoor
-84.274395,46.592705,outdoor
-84.274405,46.592713,outdoor
-84.274423,46.592736,outdoor
-84.274448,46.592762,outdoor
-84.274454,46.592767,outdoor
-84.274467,46.592772,outdoor
-84.274501,46.592766,outdoor
-84.274545,46.592766,outdoor
-84.274561,46.592773,outdoor
-84.274586,46.592788,outdoor
-84.274599,46.592793,outdoor
-84.274633,46.592799,outdoor
-84.274652,46.5928,outdoor
-84.27467,46.592805,outdoor
-84.274688,46.592807,outdoor
-84.274702,46.592801,outdoor
-84.274721,46.592797,outdoor
-84.274746,46.592813,outdoor
-84.274763,46.59284,outdoor
-84.274791,46.592863,outdoor
-84.274808,46.592862,outdoor
-84.274834,46.592857,outdoor
-84.274869,46.592838,outdoor
-84.274872,46.592825,outdoor
-84.274891,46.592805,outdoor
-84.2749,46.592792,outdoor
-84.274933,46.59276,outdoor
-84.274949,46.59275,outdoor
-84.274987,46.592735,outdoor
-84.275029,46.592746,outdoor
-84.275074,46.592757,outdoor
-84.275096,46.592764,outdoor
-84.27511,46.592782,outdoor
-84.275116,46.592794,outdoor
-84.275132,46.592823,outdoor
-84.275134,46.592831,outdoor
-84.275154,46.592864,outdoor
-84.275194,46.592879,outdoor
-84.275211,46.59289,outdoor
-84.275249,46.592904,outdoor
-84.275297,46.592921,outdoor
-84.275318,46.592927,outdoor
-84.275361,46.592951,outdoor
-84.275379,46.592956,outdoor
-84.2754,46.592945,outdoor
-84.275422,46.592945,outdoor
-84.275437,46.592938,outdoor
-84.275454,46.592928,outdoor
-84.275451,46.592924,outdoor
-84.275452,46.592925,outdoor
-84.275442,46.59292,outdoor
-84.275416,46.592916,outdoor
-84.275419,46.592896,outdoor
-84.275425,46.592885,outdoor
-84.275431,46.592873,outdoor
-84.275437,46.592839,outdoor
-84.275432,46.592808,outdoor
-84.27547,46.592774,outdoor
-84.275502,46.592744,outdoor
-84.275512,46.59273,outdoor
-84.275548,46.592695,outdoor
-84.275559,46.592679,outdoor
-84.275618,46.592662,outdoor
-84.27564,46.592666,outdoor
-84.275659,46.592668,outdoor
-84.275683,46.592696,outdoor
-84.275688,46.592708,outdoor
-84.275691,46.592728,outdoor
-84.275695,46.592744,outdoor
-84.275725,46.592758,outdoor
-84.27574,46.592766,outdoor
-84.275763,46.592772,outdoor
-84.275784,46.592773,outdoor
-84.275805,46.592792,outdoor
-84.275825,46.592795,outdoor
-84.275856,46.592813,outdoor
-84.275873,46.592813,outdoor
-84.275891,46.592809,outdoor
-84.275906,46.592806,outdoor
-84.275947,46.592811,outdoor
-84.275959,46.59281,outdoor
-84.275977,46.592806,outdoor
-84.276001,46.592799,outdoor
-84.276046,46.592797,outdoor
-84.276059,46.592802,outdoor
-84.276086,46.592809,outdoor
-84.276101,46.592816,outdoor
-84.276116,46.592823,outdoor
-84.27614,46.592851,outdoor
-84.276151,46.592862,outdoor
-84.276157,46.592881,outdoor
-84.276173,46.59289,outdoor
-84.276207,46.592918,outdoor
-84.276229,46.592927,outdoor
-84.276264,46.592944,outdoor
-84.276297,46.592969,outdoor
-84.276312,46.593005,outdoor
-84.276318,46.593017,outdoor
-84.276308,46.593048,outdoor
-84.276298,46.593057,outdoor
-84.276273,46.593091,outdoor
-84.276268,46.593106,outdoor
-84.276251,46.593132,outdoor
-84.276239,46.593137,outdoor
-84.276212,46.593143,outdoor
-84.276206,46.593159,outdoor
-84.276167,46.593192,outdoor
-84.276152,46.593205,outdoor
-84.276153,46.593236,outdoor
-84.276137,46.593262,outdoor
-84.276084,46.593277,outdoor
-84.276066,46.593283,outdoor
-84.27603,46.593299,outdoor
-84.275987,46.593318,outdoor
-84.275941,46.593337,outdoor
-84.275906,46.59335,outdoor
-84.275848,46.593355,outdoor
-84.275817,46.59335,outdoor
-84.275764,46.593351,outdoor
-84.275717,46.593358,outdoor
-84.275677,46.593354,outdoor
-84.27563,46.593348,outdoor
-84.275577,46.593346,outdoor
-84.275527,46.593346,outdoor
-84.275479,46.593345,outdoor
-84.275435,46.593348,outdoor
-84.275371,46.593335,outdoor
-84.27532,46.593333,outdoor
-84.275269,46.59333,outdoor
-84.275209,46.593325,outdoor
-84.275182,46.59332,outdoor
-84.275125,46.593318,outdoor
-84.275067,46.59332,outdoor
-84.275022,46.59331,outdoor
-84.275005,46.593308,outdoor
-84.274964,46.593307,outdoor
-84.274909,46.593306,outdoor
-84.274866,46.593317,outdoor
-84.274853,46.593315,outdoor
-84.274805,46.593312,outdoor
-84.274783,46.593311,outdoor
-84.274733,46.593313,outdoor
-84.274683,46.593309,outdoor
-84.274625,46.593312,outdoor
-84.274581,46.593316,outdoor
-84.274565,46.593312,outdoor
-84.274519,46.593297,outdoor
-84.274506,46.59329,outdoor
-84.274466,46.593279,outdoor
-84.274441,46.593278,outdoor
-84.274431,46.593266,outdoor
-84.2744,46.593245,outdoor
-84.274383,46.593237,outdoor
-84.274351,46.59322,outdoor
-84.274335,46.59321,outdoor
-84.274306,46.593202,outdoor
-84.274261,46.593193,outdoor
-84.274219,46.593188,outdoor
-84.274175,46.593184,outdoor
-84.27413,46.593174,outdoor
-84.274118,46.593169,outdoor
-84.274077,46.593155,outdoor
-84.274031,46.593135,outdoor
-84.274018,46.593129,outdoor
-84.27397,46.593121,outdoor
-84.273958,46.593119,outdoor
-84.273921,46.593108,outdoor
-84.273909,46.593104,outdoor
-84.273853,46.593087,outdoor
-84.273828,46.593082,outdoor
-84.273788,46.593077,outdoor
-84.273749,46.593061,outdoor
-84.273733,46.593057,outdoor
-84.273685,46.593032,outdoor
-84.273668,46.593022,outdoor
-84.273625,46.593018,outdoor
-84.273611,46.593019,outdoor
-84.273567,46.593015,outdoor
-84.273557,46.593007,outdoor
-84.273531,46.593008,outdoor
-84.273522,46.593007,outdoor
-84.273512,46.593007,outdoor
-84.273503,46.593006,outdoor
-84.273489,46.593011,outdoor
-84.273457,46.593006,outdoor
-84.273418,46.592993,outdoor
-84.273371,46.592973,outdoor
-84.273354,46.592967,outdoor
-84.273316,46.592947,outdoor
-84.273303,46.592938,outdoor
-84.273267,46.592918,outdoor
-84.273253,46.592913,outdoor
-84.273205,46.592901,outdoor
-84.27318,46.592907,outdoor
-84.273162,46.592904,outdoor
-84.273128,46.592909,outdoor
-84.273112,46.592903,outdoor
-84.273074,46.59289,outdoor
-84.273065,46.592887,outdoor
-84.273041,46.59288,outdoor
-84.273034,46.592862,outdoor
-84.273024,46.592877,outdoor
-84.27303,46.592886,outdoor
-84.273042,46.592885,outdoor
-84.273047,46.592883,outdoor
-84.273069,46.592882,outdoor
-84.273065,46.592878,outdoor
-84.273056,46.592882,outdoor
-84.273047,46.592886,outdoor
-84.273038,46.592891,outdoor
-84.273029,46.592895,outdoor
-84.27302,46.592899,outdoor
-84.273011,46.592903,outdoor
-84.272984,46.592904,outdoor
-84.272961,46.592897,outdoor
-84.272915,46.592891,outdoor
-84.272903,46.592887,outdoor
-84.272882,46.592893,outdoor
-84.272886,46.592907,outdoor
-84.272883,46.592912,outdoor
-84.2729,46.592918,outdoor
-84.272908,46.592922,outdoor
-84.272917,46.592926,outdoor
-84.272925,46.59293,outdoor
-84.272933,46.592934,outdoor
-84.27295,46.592942,outdoor
-84.272959,46.592948,outdoor
-84.272969,46.592953,outdoor
-84.272979,46.592958,outdoor
-84.272992,46.592972,outdoor
-84.273001,46.59298,outdoor
-84.27301,46.592989,outdoor
-84.273032,46.592999,outdoor
-84.273055,46.593007,outdoor
-84.273064,46.593022,outdoor
-84.273074,46.593032,outdoor
-84.273103,46.593056,outdoor
-84.273112,46.593062,outdoor
-84.273137,46.593073,outdoor
-84.273146,46.59308,outdoor
-84.273156,46.593087,outdoor
-84.27317,46.5931,outdoor
-84.273185,46.593111,outdoor
-84.273199,46.593119,outdoor
-84.273208,46.593133,outdoor
-84.273229,46.593166,outdoor
-84.273233,46.593177,outdoor
-84.273255,46.593204,outdoor
-84.273273,46.593224,outdoor
-84.273285,46.59323,outdoor
-84.273298,46.593241,outdoor
-84.273301,46.593237,outdoor
-84.273316,46.593235,outdoor
-84.273334,46.593236,outdoor
-84.273351,46.593236,outdoor
-84.27336,46.593228,outdoor
-84.273376,46.593219,outdoor
-84.273365,46.593224,outdoor
-84.273368,46.593233,outdoor
-84.27337,46.593217,outdoor
-84.273368,46.593204,outdoor
-84.273362,46.593203,outdoor
-84.273336,46.593203,outdoor
-84.273304,46.593207,outdoor
-84.273293,46.593206,outdoor
-84.273281,46.593204,outdoor
-84.273259,46.593203,outdoor
-84.273244,46.593203,outdoor
-84.27323,46.593202,outdoor
-84.273216,46.593201,outdoor
-84.273197,46.593208,outdoor
-84.273187,46.593191,outdoor
-84.273201,46.593166,outdoor
-84.273207,46.593146,outdoor
-84.273212,46.593136,outdoor
-84.273209,46.593119,outdoor
-84.273216,46.593108,outdoor
-84.273223,46.593096,outdoor
-84.273234,46.593088,outdoor
-84.273241,46.593084,outdoor
-84.273247,46.593079,outdoor
-84.273254,46.593074,outdoor
-84.27326,46.59307,outdoor
-84.273267,46.593065,outdoor
-84.273273,46.59306,outdoor
-84.27328,46.593056,outdoor
-84.273286,46.593051,outdoor
-84.273293,46.593046,outdoor
-84.273299,46.593042,outdoor
-84.273306,46.593037,outdoor
-84.273312,46.593032,outdoor
-84.273319,46.593028,outdoor
-84.273325,46.593023,outdoor
-84.27334,46.59302,outdoor
-84.273338,46.593025,outdoor
-84.273357,46.593027,outdoor
-84.27336,46.593024,outdoor
-84.273363,46.593016,outdoor
-84.27338,46.593009,outdoor
-84.273392,46.59301,outdoor
-84.273403,46.593012,outdoor
-84.273415,46.593013,outdoor
-84.273426,46.593015,outdoor
-84.273433,46.593013,outdoor
-84.273437,46.593014,outdoor
-84.273446,46.593012,outdoor
-84.273468,46.593016,outdoor
-84.273511,46.593017,outdoor
-84.273548,46.593022,outdoor
-84.273556,46.593021,outdoor
-84.273601,46.593021,outdoor
-84.273614,46.593023,outdoor
-84.273658,46.59303,outdoor
-84.273668,46.59303,outdoor
-84.27369,46.593054,outdoor
-84.273705,46.593069,outdoor
-84.27372,46.593076,outdoor
-84.273722,46.593092,outdoor
-84.273721,46.593095,outdoor
-84.273732,46.593107,outdoor
-84.273743,46.593114,outdoor
-84.273743,46.593127,outdoor
-84.273745,46.593139,outdoor
-84.273747,46.593142,outdoor
-84.273749,46.593144,outdoor
-84.273768,46.593154,outdoor
-84.273763,46.59316,outdoor
-84.273755,46.593166,outdoor
-84.273743,46.593171,outdoor
-84.27374,46.593183,outdoor
-84.273723,46.593201,outdoor
-84.273725,46.593214,outdoor
-84.273734,46.593241,outdoor
-84.273737,46.59325,outdoor
-84.273746,46.59327,outdoor
-84.273757,46.593275,outdoor
-84.273774,46.593299,outdoor
-84.273772,46.593307,outdoor
-84.273766,46.593343,outdoor
-84.273761,46.593354,outdoor
-84.273766,46.593387,outdoor
-84.273764,46.593395,outdoor
-84.273749,46.593389,outdoor
-84.27374,46.593399,outdoor
-84.273718,46.593403,outdoor
-84.273688,46.593412,outdoor
-84.273677,46.593415,outdoor
-84.273665,46.593418,outdoor
-84.273639,46.593419,outdoor
-84.273616,46.593426,outdoor
-84.273596,46.593433,outdoor
-84.273582,46.593437,outdoor
-84.273567,46.593441,outdoor
-84.273561,46.593452,outdoor
-84.273558,46.593462,outdoor
-84.273552,46.593463,outdoor
-84.273555,46.593469,outdoor
-84.273567,46.59347,outdoor
-84.273574,46.593464,outdoor
-84.273584,46.593459,outdoor
-84.273606,46.593465,outdoor
-84.273596,46.59346,outdoor
-84.273598,46.593465,outdoor
-84.273593,46.593468,outdoor
-84.273597,46.593474,outdoor
-84.273588,46.593475,outdoor
-84.273599,46.593492,outdoor
-84.273609,46.59352,outdoor
-84.273607,46.59353,outdoor
-84.273629,46.59355,outdoor
-84.273633,46.593557,outdoor
-84.273636,46.593565,outdoor
-84.27366,46.593589,outdoor
-84.273672,46.593594,outdoor
-84.2737,46.593607,outdoor
-84.273711,46.59361,outdoor
-84.273722,46.593612,outdoor
-84.273732,46.593608,outdoor
-84.273734,46.593607,outdoor
-84.273733,46.593604,outdoor
-84.273727,46.593598,outdoor
-84.273719,46.593588,outdoor
-84.273727,46.593583,outdoor
-84.273716,46.593569,outdoor
-84.27372,46.593564,outdoor
-84.273725,46.593549,outdoor
-84.273765,46.593543,outdoor
-84.273779,46.593536,outdoor
-84.273792,46.593528,outdoor
-84.27382,46.5935,outdoor
-84.273844,46.593471,outdoor
-84.273868,46.593435,outdoor
-84.273874,46.593419,outdoor
-84.273918,46.593404,outdoor
-84.273955,46.593389,outdoor
-84.273987,46.59337,outdoor
-84.274004,46.593341,outdoor
-84.274027,46.593332,outdoor
-84.274051,46.593329,outdoor
-84.274089,46.593311,outdoor
-84.274099,46.593307,outdoor
-84.274137,46.593299,outdoor
-84.274155,46.593296,outdoor
-84.274207,46.593277,outdoor
-84.274257,46.593273,outdoor
-84.274281,46.593273,outdoor
-84.274322,46.593277,outdoor
-84.274338,46.593271,outdoor
-84.274368,46.593266,outdoor
-84.274412,46.593249,outdoor
-84.274428,46.593248,outdoor
-84.274485,46.593245,outdoor
-84.274544,46.593253,outdoor
-84.274613,46.593256,outdoor
-84.274657,46.593263,outdoor
-84.274692,46.593275,outdoor
-84.274733,46.593276,outdoor
-84.274793,46.593288,outdoor
-84.274821,46.593292,outdoor
-84.27488,46.593301,outdoor
-84.274907,46.593306,outdoor
-84.27496,46.593313,outdoor
-84.275015,46.593334,outdoor
-84.275076,46.593359,outdoor
-84.275118,46.593383,outdoor
-84.275172,46.593406,outdoor
-84.275232,46.593435,outdoor
-84.275269,46.593461,outdoor
-84.275281,46.59347,outdoor
-84.275302,46.593493,outdoor
-84.275324,46.593524,outdoor
-84.27536,46.593537,outdoor
-84.275406,46.593542,outdoor
-84.275435,46.593551,outdoor
-84.275449,46.593556,outdoor
-84.275459,46.593577,outdoor
-84.275474,46.593578,outdoor
-84.275505,46.593582,outdoor
-84.275519,46.593583,outdoor
-84.275534,46.593585,outdoor
-84.275572,46.593604,outdoor
-84.275612,46.59364,outdoor
-84.275641,46.593677,outdoor
-84.275675,46.593698,outdoor
-84.275687,46.593701,outdoor
-84.27574,46.593717,outdoor
-84.27576,46.593723,outdoor
-84.275781,46.593741,outdoor
-84.275794,46.593752,outdoor
-84.275807,46.593778,outdoor
-84.275815,46.593788,outdoor
-84.275805,46.593789,outdoor
-84.275798,46.593798,outdoor
-84.275794,46.593808,outdoor
-84.27576,46.593809,outdoor
-84.27574,46.593809,outdoor
-84.275732,46.593818,outdoor
-84.275718,46.593825,outdoor
-84.275704,46.593826,outdoor
-84.275689,46.593823,outdoor
-84.275653,46.593826,outdoor
-84.275644,46.593818,outdoor
-84.275628,46.593818,outdoor
-84.27562,46.593816,outdoor
-84.275615,46.593819,outdoor
-84.275599,46.593821,outdoor
-84.275602,46.593824,outdoor
-84.275602,46.593823,outdoor
-84.275599,46.593821,outdoor
-84.275586,46.593827,outdoor
-84.275572,46.593818,outdoor
-84.27555,46.593819,outdoor
-84.275526,46.593818,outdoor
-84.275511,46.593812,outdoor
-84.275511,46.593806,outdoor
-84.275491,46.593794,outdoor
-84.275472,46.593786,outdoor
-84.275442,46.593783,outdoor
-84.275424,46.593778,outdoor
-84.275397,46.593772,outdoor
-84.275381,46.593776,outdoor
-84.275381,46.593777,outdoor
-84.275364,46.593761,outdoor
-84.275349,46.593758,outdoor
-84.275335,46.593744,outdoor
-84.275342,46.593724,outdoor
-84.275311,46.593714,outdoor
-84.275299,46.59371,outdoor
-84.275287,46.593705,outdoor
-84.275261,46.593702,outdoor
-84.275254,46.593699,outdoor
-84.275246,46.593697,outdoor
-84.275239,46.593695,outdoor
-84.275232,46.593692,outdoor
-84.275225,46.59369,outdoor
-84.275205,46.593683,outdoor
-84.275191,46.593672,outdoor
-84.27514,46.593654,outdoor
-84.275126,46.593645,outdoor
-84.275114,46.593637,outdoor
-84.275084,46.593627,outdoor
-84.275055,46.593624,outdoor
-84.275039,46.593621,outdoor
-84.275001,46.59361,outdoor
-84.274988,46.593605,outdoor
-84.27497,46.593596,outdoor
-84.274949,46.593587,outdoor
-84.274921,46.593584,outdoor
-84.2749,46.593574,outdoor
-84.274868,46.593569,outdoor
-84.274862,46.593555,outdoor
-84.27484,46.593537,outdoor
-84.27483,46.593529,outdoor
-84.274817,46.593525,outdoor
-84.274797,46.593529,outdoor
-84.274785,46.593523,outdoor
-84.274772,46.593522,outdoor
-84.274763,46.593522,outdoor
-84.274753,46.593522,outdoor
-84.274743,46.593521,outdoor
-84.274734,46.593521,outdoor
-84.274724,46.593521,outdoor
-84.274711,46.593515,outdoor
-84.274704,46.593514,outdoor
-84.274688,46.593513,outdoor
-84.274677,46.593517,outdoor
-84.27467,46.593517,outdoor
-84.27466,46.593519,outdoor
-84.274633,46.593521,outdoor
-84.274611,46.593525,outdoor
-84.274596,46.593523,outdoor
-84.274589,46.593523,outdoor
-84.274567,46.593528,outdoor
-84.274556,46.593531,outdoor
-84.274544,46.593533,outdoor
-84.274532,46.593535,outdoor
-84.274505,46.59354,outdoor
-84.274487,46.593546,outdoor
-84.274477,46.593554,outdoor
-84.274458,46.593562,outdoor
-84.274449,46.593568,outdoor
-84.274421,46.593581,outdoor
-84.274417,46.593584,outdoor
-84.274412,46.593588,outdoor
-84.274408,46.593591,outdoor
-84.274394,46.593605,outdoor
-84.274387,46.593611,outdoor
-84.274381,46.593616,outdoor
-84.274374,46.593622,outdoor
-84.274371,46.59364,outdoor
-84.27437,46.59365,outdoor
-84.274369,46.593661,outdoor
-84.274357,46.593672,outdoor
-84.274325,46.59367,outdoor
-84.274306,46.593692,outdoor
-84.274298,46.593702,outdoor
-84.274285,46.593719,outdoor
-84.274275,46.593726,outdoor
-84.274265,46.593734,outdoor
-84.274263,46.593758,outdoor
-84.274258,46.593767,outdoor
-84.274254,46.593777,outdoor
-84.274243,46.593797,outdoor
-84.27424,46.593809,outdoor
-84.274236,46.593821,outdoor
-84.274227,46.593828,outdoor
-84.274216,46.59384,outdoor
-84.274206,46.593831,outdoor
-84.274191,46.593836,outdoor
-84.274166,46.593849,outdoor
-84.274149,46.593851,outdoor
-84.274139,46.59386,outdoor
-84.274131,46.593864,outdoor
-84.274124,46.593869,outdoor
-84.274116,46.593873,outdoor
-84.274108,46.593878,outdoor
-84.274108,46.593878,outdoor
-84.274094,46.593888,outdoor
-84.274094,46.593888,outdoor
-84.274093,46.593895,outdoor
-84.274093,46.5939,outdoor
-84.274038,46.59395,outdoor
-84.274026,46.593953,outdoor
-84.274011,46.593952,outdoor
-84.273991,46.593953,outdoor
-84.273943,46.593948,outdoor
-84.273923,46.593946,outdoor
-84.273881,46.593946,outdoor
-84.27386,46.59394,outdoor
-84.273839,46.593938,outdoor
-84.273825,46.593941,outdoor
-84.273814,46.593942,outdoor
-84.273769,46.593944,outdoor
-84.27372,46.593945,outdoor
-84.273708,46.593945,outdoor
-84.273675,46.593955,outdoor
-84.273662,46.593961,outdoor
-84.273614,46.593959,outdoor
-84.27359,46.593962,outdoor
-84.273546,46.59396,outdoor
-84.273489,46.593955,outdoor
-84.273443,46.593936,outdoor
-84.273389,46.593925,outdoor
-84.273363,46.593916,outdoor
-84.273355,46.593903,outdoor
-84.273351,46.593888,outdoor
-84.273363,46.593869,outdoor
-84.273367,46.593858,outdoor
-84.273368,46.593834,outdoor
-84.273384,46.593821,outdoor
-84.273391,46.59381,outdoor
-84.273398,46.593798,outdoor
-84.273403,46.59379,outdoor
-84.27339,46.593781,outdoor
-84.273402,46.593769,outdoor
-84.273396,46.593748,outdoor
-84.27339,46.593739,outdoor
-84.273384,46.593729,outdoor
-84.273356,46.593701,outdoor
-84.273337,46.59369,outdoor
-84.273321,46.593694,outdoor
-84.273306,46.593695,outdoor
-84.273295,46.59369,outdoor
-84.273289,46.593689,outdoor
-84.273272,46.59368,outdoor
-84.27325,46.593677,outdoor
-84.273234,46.593667,outdoor
-84.27322,46.593659,outdoor
-84.273202,46.59365,outdoor
-84.273174,46.593634,outdoor
-84.273159,46.593633,outdoor
-84.273137,46.593628,outdoor
-84.273127,46.593615,outdoor
-84.273126,46.593601,outdoor
-84.273122,46.593579,outdoor
-84.273113,46.593537,outdoor
-84.273081,46.593503,outdoor
-84.273069,46.593491,outdoor
-84.273021,46.593464,outdoor
-84.27299,46.593452,outdoor
-84.272978,46.593441,outdoor
-84.272952,46.593432,outdoor
-84.272935,46.593435,outdoor
-84.272908,46.593409,outdoor
-84.272899,46.593403,outdoor
-84.272879,46.593404,outdoor
-84.272856,46.593397,outdoor
-84.272838,46.593385,outdoor
-84.272826,46.593377,outdoor
-84.272789,46.593355,outdoor
-84.27277,46.593347,outdoor
-84.272755,46.59332,outdoor
-84.272755,46.593292,outdoor
-84.272736,46.593263,outdoor
-84.272713,46.593239,outdoor
-84.27269,46.593216,outdoor
-84.272649,46.593193,outdoor
-84.272593,46.593164,outdoor
-84.272533,46.593135,outdoor
-84.272497,46.593121,outdoor
-84.272456,46.593105,outdoor
-84.272423,46.593083,outdoor
-84.272402,46.593058,outdoor
-84.272349,46.593051,outdoor
-84.27233,46.593041,outdoor
-84.272302,46.593031,outdoor
-84.272289,46.593023,outdoor
-84.272266,46.59302,outdoor
-84.272248,46.593023,outdoor
-84.27223,46.593027,outdoor
-84.272193,46.593016,outdoor
-84.272159,46.593002,outdoor
-84.272145,46.592999,outdoor
-84.272117,46.592978,outdoor
-84.272073,46.592961,outdoor
-84.272029,46.592946,outdoor
-84.271977,46.592938,outdoor
-84.271956,46.592929,outdoor
-84.271921,46.592916,outdoor
-84.271859,46.592913,outdoor
-84.271835,46.592911,outdoor
-84.271792,46.592903,outdoor
-84.271783,46.592897,outdoor
-84.271748,46.592878,outdoor
-84.271726,46.592876,outdoor
-84.27167,46.592871,outdoor
-84.27162,46.592869,outdoor
-84.271608,46.59287,outdoor
-84.271599,46.59288,outdoor
-84.271605,46.592884,outdoor
-84.271607,46.592887,outdoor
-84.271617,46.592881,outdoor
-84.271623,46.592885,outdoor
-84.271629,46.592891,outdoor
-84.271622,46.592897,outdoor
-84.271622,46.592903,outdoor
-84.271617,46.5929,outdoor
-84.271619,46.592897,outdoor
-84.27163,46.592891,outdoor
-84.271652,46.592875,outdoor
-84.271683,46.592866,outdoor
-84.271688,46.592863,outdoor
-84.271694,46.592859,outdoor
-84.271699,46.592855,outdoor
-84.271718,46.592857,outdoor
-84.271749,46.592865,outdoor
-84.271781,46.592891,outdoor
-84.271795,46.592894,outdoor
-84.27184,46.592904,outdoor
-84.271859,46.592907,outdoor
-84.271886,46.592927,outdoor
-84.271897,46.59294,outdoor
-84.271926,46.592964,outdoor
-84.271931,46.592974,outdoor
-84.271943,46.593008,outdoor
-84.27196,46.593033,outdoor
-84.271974,46.593043,outdoor
-84.271981,46.593059,outdoor
-84.272002,46.59309,outdoor
-84.272006,46.593096,outdoor
-84.272025,46.593118,outdoor
-84.272033,46.593132,outdoor
-84.272055,46.593169,outdoor
-84.272063,46.593183,outdoor
-84.27207,46.593198,outdoor
-84.272056,46.593211,outdoor
-84.272061,46.593251,outdoor
-84.272045,46.593288,outdoor
-84.272033,46.593298,outdoor
-84.272012,46.593329,outdoor
-84.271978,46.593341,outdoor
-84.271962,46.59334,outdoor
-84.271905,46.593349,outdoor
-84.271882,46.593353,outdoor
-84.271848,46.593356,outdoor
-84.271841,46.593367,outdoor
-84.271824,46.593376,outdoor
-84.271812,46.59338,outdoor
-84.271804,46.593388,outdoor
-84.271774,46.593407,outdoor
-84.271766,46.593415,outdoor
-84.271734,46.593439,outdoor
-84.271718,46.59345,outdoor
-84.271701,46.593473,outdoor
-84.271693,46.593484,outdoor
-84.271653,46.593493,outdoor
-84.271635,46.593497,outdoor
-84.271604,46.593523,outdoor
-84.271597,46.593531,outdoor
-84.271572,46.593562,outdoor
-84.271563,46.593574,outdoor
-84.271547,46.593609,outdoor
-84.271538,46.593625,outdoor
-84.271489,46.593629,outdoor
-84.271475,46.59363,outdoor
-84.271437,46.59365,outdoor
-84.271419,46.593657,outdoor
-84.271368,46.593672,outdoor
-84.271346,46.593675,outdoor
-84.271302,46.59369,outdoor
-84.27128,46.593697,outdoor
-84.27123,46.593706,outdoor
-84.271184,46.593717,outdoor
-84.271165,46.593725,outdoor
-84.271119,46.593744,outdoor
-84.27108,46.593751,outdoor
-84.271026,46.593757,outdoor
-84.270973,46.593756,outdoor
-84.270936,46.593745,outdoor
-84.270895,46.593743,outdoor
-84.270843,46.593753,outdoor
-84.270797,46.593744,outdoor
-84.270753,46.593751,outdoor
-84.270739,46.593754,outdoor
-84.270713,46.593745,outdoor
-84.270705,46.593734,outdoor
-84.270698,46.593724,outdoor
-84.270682,46.593725,outdoor
-84.270654,46.593717,outdoor
-84.270636,46.59371,outdoor
-84.270609,46.593711,outdoor
-84.270595,46.593706,outdoor
-84.270578,46.593703,outdoor
-84.270563,46.593694,outdoor
-84.270552,46.59368,outdoor
-84.270534,46.593668,outdoor
-84.270553,46.593645,outdoor
-84.270556,46.593634,outdoor
-84.270579,46.593595,outdoor
-84.27059,46.593579,outdoor
-84.270606,46.593553,outdoor
-84.270631,46.59353,outdoor
-84.270643,46.593511,outdoor
-84.270646,46.593497,outdoor
-84.270663,46.593472,outdoor
-84.270669,46.593462,outdoor
-84.270682,46.593429,outdoor
-84.270682,46.593419,outdoor
-84.270691,46.593384,outdoor
-84.270696,46.593372,outdoor
-84.270716,46.593347,outdoor
-84.270718,46.593337,outdoor
-84.270703,46.593326,outdoor
-84.27069,46.593312,outdoor
-84.270672,46.593295,outdoor
-84.270659,46.593288,outdoor
-84.270633,46.593281,outdoor
-84.270623,46.593272,outdoor
-84.270604,46.593264,outdoor
-84.270581,46.593262,outdoor
-84.270561,46.593253,outdoor
-84.27055,46.593245,outdoor
-84.27054,46.593238,outdoor
-84.270513,46.59324,outdoor
-84.270495,46.593237,outdoor
-84.270478,46.593235,outdoor
-84.270461,46.593232,outdoor
-84.270436,46.593234,outdoor
-84.270395,46.593223,outdoor
-84.270379,46.593216,outdoor
-84.270308,46.593213,outdoor
-84.270275,46.593209,outdoor
-84.270223,46.593202,outdoor
-84.270173,46.593191,outdoor
-84.270155,46.593191,outdoor
-84.270108,46.593185,outdoor
-84.270094,46.593179,outdoor
-84.27005,46.593168,outdoor
-84.270007,46.593162,outdoor
-84.269995,46.593162,outdoor
-84.269956,46.593155,outdoor
-84.269904,46.593151,outdoor
-84.269861,46.593137,outdoor
-84.269816,46.593126,outdoor
-84.269774,46.593111,outdoor
-84.269753,46.593114,outdoor
-84.269725,46.593109,outdoor
-84.269685,46.593109,outdoor
-84.269648,46.5931,outdoor
-84.269631,46.593095,outdoor
-84.26959,46.59309,outdoor
-84.269574,46.593089,outdoor
-84.269523,46.59308,outdoor
-84.2695,46.593079,outdoor
-84.269455,46.593079,outdoor
-84.269413,46.59307,outdoor
-84.269355,46.593075,outdoor
-84.269289,46.593082,outdoor
-84.269242,46.593087,outdoor
-84.269203,46.593111,outdoor
-84.269186,46.593118,outdoor
-84.26913,46.593122,outdoor
-84.269111,46.593119,outdoor
-84.269071,46.593119,outdoor
-84.269016,46.593102,outdoor
-84.268956,46.59308,outdoor
-84.268902,46.59306,outdoor
-84.268849,46.593048,outdoor
-84.268787,46.59303,outdoor
